tweet_id,favorites,retweets,user_followers,user_favourites,date_time
882762694511734784,27737,4795,7690756,140762,2017-07-06 00:46:41
882627270321602560,27386,5939,7690757,140762,2017-07-05 15:48:34
882268110199369728,44049,11332,7690757,140762,2017-07-04 16:01:23
882045870035918850,28780,4854,7690757,140762,2017-07-04 01:18:17
881906580714921986,23842,3316,7690757,140762,2017-07-03 16:04:48
881666595344535552,49599,10435,7690757,140762,2017-07-03 00:11:11
881633300179243008,124,7,7690757,140762,2017-07-02 21:58:53
881536004380872706,48457,15598,7690757,140762,2017-07-02 15:32:16
881268444196462592,22639,5066,7690757,140762,2017-07-01 21:49:04
880935762899988482,16691,2723,7690757,140762,2017-06-30 23:47:07
880872448815771648,20855,3738,7690757,140762,2017-06-30 19:35:32
880465832366813184,27977,6136,7690757,140762,2017-06-29 16:39:47
880221127280381952,26516,4121,7690757,140762,2017-06-29 00:27:25
880095782870896641,27088,4257,7690757,140762,2017-06-28 16:09:20
879862464715927552,21911,3418,7690757,140762,2017-06-28 00:42:13
879674319642796034,305,10,7690757,140762,2017-06-27 12:14:36
879492040517615616,22975,3110,7690757,140762,2017-06-27 00:10:17
879415818425184262,103818,43318,7690757,140762,2017-06-26 19:07:24
879376492567855104,16468,3048,7690757,140762,2017-06-26 16:31:08
879130579576475649,0,6678,7690757,140762,2017-06-26 00:13:58
879050749262655488,22109,4615,7690757,140762,2017-06-25 18:56:45
879008229531029506,18613,2640,7690757,140762,2017-06-25 16:07:47
878776093423087618,19032,4044,7690757,140762,2017-06-25 00:45:22
878604707211726852,29671,7053,7690757,140762,2017-06-24 13:24:20
878404777348136964,0,1262,7690757,140762,2017-06-24 00:09:53
878316110768087041,0,6518,7690757,140762,2017-06-23 18:17:33
878281511006478336,7592,1262,7690757,140762,2017-06-23 16:00:04
878057613040115712,41241,6678,7690757,140762,2017-06-23 01:10:23
877736472329191424,78260,18695,7690757,140762,2017-06-22 03:54:17
877611172832227328,0,79,7690757,140762,2017-06-21 19:36:23
877556246731214848,22305,3730,7690757,140762,2017-06-21 15:58:08
877316821321428993,26884,5079,7690757,140762,2017-06-21 00:06:44
877201837425926144,26628,5473,7691327,140762,2017-06-20 16:29:50
876838120628539392,20317,3272,7690757,140762,2017-06-19 16:24:33
876537666061221889,23090,4553,7690757,140762,2017-06-18 20:30:39
876484053909872640,18427,2354,7690757,140762,2017-06-18 16:57:37
876120275196170240,27427,4595,7690757,140762,2017-06-17 16:52:05
875747767867523072,24753,4217,7690757,140762,2017-06-16 16:11:53
875144289856114688,21555,4840,7690757,140762,2017-06-15 00:13:52
875097192612077568,26926,5946,7690757,140762,2017-06-14 21:06:43
875021211251597312,25019,4640,7690757,140762,2017-06-14 16:04:48
874680097055178752,27340,4558,7690757,140762,2017-06-13 17:29:20
874434818259525634,0,14465,7690757,140762,2017-06-13 01:14:41
874296783580663808,25605,4034,7690757,140762,2017-06-12 16:06:11
874057562936811520,22293,3895,7690757,140762,2017-06-12 00:15:36
874012996292530176,33994,10237,7690757,140762,2017-06-11 21:18:31
873580283840344065,23810,3881,7690756,140762,2017-06-10 16:39:04
873337748698140672,0,1563,7690756,140762,2017-06-10 00:35:19
873213775632977920,7119,1563,7690756,140762,2017-06-09 16:22:42
872967104147763200,26922,5335,7690756,140762,2017-06-09 00:02:31
872820683541237760,14489,3641,7690756,140762,2017-06-08 14:20:41
872620804844003328,20482,3640,7690756,140762,2017-06-08 01:06:27
872486979161796608,40070,8913,7690756,140762,2017-06-07 16:14:40
872261713294495745,33708,6244,7690756,140762,2017-06-07 01:19:32
872122724285648897,33917,8030,7690756,140762,2017-06-06 16:07:15
871879754684805121,37412,11029,7690756,140762,2017-06-06 00:01:46
871762521631449091,19992,3441,7690756,140762,2017-06-05 16:15:56
871515927908634625,19936,3422,7690756,140762,2017-06-04 23:56:03
871166179821445120,0,5645,7690756,140762,2017-06-04 00:46:17
871102520638267392,20663,5456,7690756,140762,2017-06-03 20:33:19
871032628920680449,22387,3782,7690756,140762,2017-06-03 15:55:36
870804317367881728,33219,6153,7690756,140762,2017-06-03 00:48:22
870726314365509632,118,3,7690756,140762,2017-06-02 19:38:25
870656317836468226,12273,2623,7690756,140762,2017-06-02 15:00:16
870374049280663552,81813,26024,7690756,140762,2017-06-01 20:18:38
870308999962521604,21592,4126,7690756,140762,2017-06-01 16:00:09
870063196459192321,36275,8295,7690756,140762,2017-05-31 23:43:25
869772420881756160,41975,9971,7690756,140762,2017-05-31 04:27:59
869702957897576449,27956,6312,7690756,140762,2017-05-30 23:51:58
869596645499047938,15822,3122,7690756,140762,2017-05-30 16:49:31
869227993411051520,20268,3770,7690756,140762,2017-05-29 16:24:37
868880397819494401,65062,14425,7690756,140762,2017-05-28 17:23:24
868639477480148993,0,2093,7690756,140762,2017-05-28 01:26:04
868622495443632128,26532,5284,7690756,140762,2017-05-28 00:18:35
868552278524837888,10052,2093,7690756,140762,2017-05-27 19:39:34
867900495410671616,24027,4174,7690756,140762,2017-05-26 00:29:37
867774946302451713,33747,7333,7690756,140762,2017-05-25 16:10:44
867421006826221569,16014,2504,7690756,140762,2017-05-24 16:44:18
867072653475098625,0,121,7690756,140762,2017-05-23 17:40:04
867051520902168576,32067,7865,7690756,140762,2017-05-23 16:16:06
866720684873056260,19970,4815,7690756,140762,2017-05-22 18:21:28
866686824827068416,19231,3481,7690756,140762,2017-05-22 16:06:55
866450705531457537,121752,35345,7690756,140762,2017-05-22 00:28:40
866334964761202691,52350,14465,7690756,140762,2017-05-21 16:48:45
866094527597207552,0,8391,7690756,140762,2017-05-21 00:53:21
865718153858494464,25560,5637,7690757,140762,2017-05-19 23:57:46
865359393868664832,26403,5020,7690757,140762,2017-05-19 00:12:11
865006731092295680,27925,7719,7690758,140762,2017-05-18 00:50:50
864873206498414592,32235,8747,7690758,140762,2017-05-17 16:00:15
864279568663928832,14606,3047,7690758,140762,2017-05-16 00:41:21
864197398364647424,30118,8980,7690758,140762,2017-05-15 19:14:50
863907417377173506,20599,4168,7690758,140762,2017-05-15 00:02:33
863553081350529029,15290,4208,7690758,140762,2017-05-14 00:34:33
863471782782697472,0,2466,7690758,140762,2017-05-13 19:11:30
863432100342583297,23820,5289,7690758,140762,2017-05-13 16:33:49
863427515083354112,2267,97,7690758,140762,2017-05-13 16:15:35
863079547188785154,8774,1113,7690758,140762,2017-05-12 17:12:53
863062471531167744,8531,2466,7690758,140762,2017-05-12 16:05:02
862831371563274240,19189,5142,7690758,140762,2017-05-12 00:46:44
862722525377298433,17088,3554,7690758,140762,2017-05-11 17:34:13
862457590147678208,20569,5002,7690758,140762,2017-05-11 00:01:27
862096992088072192,74685,23528,7690758,140762,2017-05-10 00:08:34
861383897657036800,36197,10824,7690758,140762,2017-05-08 00:54:59
861288531465048066,17250,4199,7690758,140762,2017-05-07 18:36:02
861005113778896900,16761,3836,7690758,140762,2017-05-06 23:49:50
860981674716409858,0,2184,7690758,140762,2017-05-06 22:16:42
860924035999428608,0,832,7690758,140762,2017-05-06 18:27:40
860563773140209665,7544,2184,7690758,140762,2017-05-05 18:36:06
860524505164394496,23731,5353,7690758,140762,2017-05-05 16:00:04
860276583193509888,18383,3518,7690758,140762,2017-05-04 23:34:55
860184849394610176,16754,5929,7690758,140762,2017-05-04 17:30:24
860177593139703809,0,31326,7690758,140762,2017-05-04 17:01:34
859924526012018688,19641,4145,7690758,140762,2017-05-04 00:15:58
859851578198683649,15488,3563,7690758,140762,2017-05-03 19:26:06
859607811541651456,18700,1600,7690758,140762,2017-05-03 03:17:27
859196978902773760,90536,30686,7690758,140762,2017-05-02 00:04:57
859074603037188101,34095,13850,7690758,140762,2017-05-01 15:58:40
858860390427611136,0,8298,7690758,140762,2017-05-01 01:47:28
858843525470990336,15649,3540,7690758,140762,2017-05-01 00:40:27
858471635011153920,21675,4936,7690758,140762,2017-04-30 00:02:42
858107933456039936,15856,2964,7690758,140762,2017-04-28 23:57:28
857989990357356544,16271,2635,7690758,140762,2017-04-28 16:08:49
857746408056729600,34589,10854,7690758,140762,2017-04-28 00:00:54
857393404942143489,5963,1681,7690759,140762,2017-04-27 00:38:11
857263160327368704,20210,4615,7690759,140762,2017-04-26 16:00:39
857214891891077121,229,18,7690759,140762,2017-04-26 12:48:51
857062103051644929,0,176,7690759,140762,2017-04-26 02:41:43
857029823797047296,19137,4103,7690759,140762,2017-04-26 00:33:27
856602993587888130,0,10941,7690759,140762,2017-04-24 20:17:23
856543823941562368,16443,2951,7690760,140762,2017-04-24 16:22:16
856526610513747968,11986,1932,7690760,140762,2017-04-24 15:13:52
856330835276025856,0,698,7690760,140762,2017-04-24 02:15:55
856288084350160898,525,17,7690760,140762,2017-04-23 23:26:03
856282028240666624,28079,6488,7690760,140762,2017-04-23 23:01:59
855862651834028034,348,28,7690760,140762,2017-04-22 19:15:32
855860136149123072,5103,1056,7690760,140762,2017-04-22 19:05:32
855857698524602368,12010,2168,7690760,140762,2017-04-22 18:55:51
855851453814013952,46076,18215,7690760,140762,2017-04-22 18:31:02
855818117272018944,26993,5590,7690760,140762,2017-04-22 16:18:34
855459453768019968,30371,8449,7690761,140762,2017-04-21 16:33:22
855245323840757760,0,6164,7690761,140762,2017-04-21 02:22:29
855138241867124737,0,47,7690761,140762,2017-04-20 19:16:59
854732716440526848,23220,6303,7690760,140762,2017-04-19 16:25:34
854482394044301312,29815,7093,7690760,140762,2017-04-18 23:50:52
854365224396361728,19240,4852,7690760,140762,2017-04-18 16:05:17
854120357044912130,32559,7742,7690760,140762,2017-04-17 23:52:16
854010172552949760,16515,3264,7690760,140762,2017-04-17 16:34:26
853760880890318849,29160,5994,7690760,140762,2017-04-17 00:03:50
853639147608842240,35561,10523,7690761,140762,2017-04-16 16:00:07
853299958564483072,15865,3707,7690761,140762,2017-04-15 17:32:18
852936405516943360,0,2085,7690761,140762,2017-04-14 17:27:40
852912242202992640,9269,1910,7690761,140762,2017-04-14 15:51:39
852672615818899456,15266,2245,7690761,140762,2017-04-13 23:59:28
852553447878664193,16743,3658,7690761,140762,2017-04-13 16:05:56
852311364735569921,33905,10287,7690761,140762,2017-04-13 00:03:59
852226086759018497,20493,7084,7690762,140762,2017-04-12 18:25:07
852189679701164033,11749,1656,7690762,140762,2017-04-12 16:00:27
851953902622658560,0,10030,7690762,140762,2017-04-12 00:23:33
851861385021730816,0,23,7690762,140762,2017-04-11 18:15:55
851591660324737024,16624,3621,7690762,140762,2017-04-11 00:24:08
851464819735769094,24904,7398,7690762,140762,2017-04-10 16:00:07
851224888060895234,21252,5971,7690762,140762,2017-04-10 00:06:42
850753642995093505,31861,9692,7690762,140762,2017-04-08 16:54:09
850380195714523136,13426,2736,7690762,140762,2017-04-07 16:10:12
850333567704068097,3534,350,7690762,140762,2017-04-07 13:04:55
850145622816686080,16806,4012,7690762,140762,2017-04-07 00:38:06
850019790995546112,21053,5124,7690762,140762,2017-04-06 16:18:05
849776966551130114,31368,7971,7690762,140762,2017-04-06 00:13:11
849668094696017920,0,5195,7690762,140762,2017-04-05 17:00:34
849412302885593088,16362,3296,7690762,140762,2017-04-05 00:04:08
849336543269576704,11778,1982,7690762,140762,2017-04-04 19:03:06
849051919805034497,43791,8938,7690762,140762,2017-04-04 00:12:06
848690551926992896,26000,4535,7690762,140762,2017-04-03 00:16:10
848324959059550208,25552,4827,7690761,140762,2017-04-02 00:03:26
848213670039564288,8438,783,7690761,140762,2017-04-01 16:41:12
848212111729840128,16856,3225,7690761,140762,2017-04-01 16:35:01
847978865427394560,0,3428,7690761,140762,2017-04-01 01:08:10
847971574464610304,0,448,7690761,140762,2017-04-01 00:39:12
847962785489326080,24299,5367,7690761,140762,2017-04-01 00:04:17
847842811428974592,5656,1413,7690761,140762,2017-03-31 16:07:33
847617282490613760,7251,446,7690761,140762,2017-03-31 01:11:22
847606175596138505,19422,3573,7690761,140762,2017-03-31 00:27:14
847251039262605312,21167,4522,7690761,140762,2017-03-30 00:56:03
847157206088847362,20634,6169,7690761,140762,2017-03-29 18:43:12
847116187444137987,22152,3372,7690761,140762,2017-03-29 16:00:12
846874817362120707,20773,4137,7690761,140762,2017-03-29 00:01:05
846514051647705089,46240,12238,7690761,140762,2017-03-28 00:07:32
846505985330044928,14609,3254,7690761,140762,2017-03-27 23:35:28
846153765933735936,32841,9579,7690761,140762,2017-03-27 00:15:53
846139713627017216,32017,10430,7690761,140762,2017-03-26 23:20:02
846042936437604353,16576,3061,7690760,140762,2017-03-26 16:55:29
845812042753855489,30374,9234,7690760,140762,2017-03-26 01:38:00
845677943972139009,26047,5054,7690760,140762,2017-03-25 16:45:08
845397057150107648,7920,1910,7690760,140762,2017-03-24 22:08:59
845306882940190720,24196,5698,7690760,140762,2017-03-24 16:10:40
845098359547420673,0,8099,7690760,140762,2017-03-24 02:22:04
844979544864018432,14139,2729,7690760,140762,2017-03-23 18:29:57
844973813909606400,15684,3402,7690760,140762,2017-03-23 18:07:10
844704788403113984,40215,10941,7690760,140762,2017-03-23 00:18:10
844580511645339650,17122,3327,7690760,140762,2017-03-22 16:04:20
844223788422217728,14168,2332,7690760,140762,2017-03-21 16:26:50
843981021012017153,15730,3102,7690760,140762,2017-03-21 00:22:10
843856843873095681,22265,4909,7690760,140762,2017-03-20 16:08:44
843604394117681152,17555,2921,7690760,140762,2017-03-19 23:25:35
843235543001513987,22367,6416,7690760,140762,2017-03-18 22:59:54
842846295480000512,15832,3820,7690760,140762,2017-03-17 21:13:10
842765311967449089,7014,1354,7690760,140762,2017-03-17 15:51:22
842535590457499648,18829,3719,7690760,140762,2017-03-17 00:38:32
842163532590374912,25472,6164,7690760,140762,2017-03-16 00:00:07
842115215311396866,14581,3220,7690760,140762,2017-03-15 20:48:07
841833993020538882,0,16291,7690760,140762,2017-03-15 02:10:39
841680585030541313,26711,8242,7690760,140762,2017-03-14 16:01:03
841439858740625411,13151,3907,7690760,140762,2017-03-14 00:04:30
841320156043304961,20598,5788,7691330,140762,2017-03-13 16:08:50
841314665196081154,16500,4991,7690760,140762,2017-03-13 15:47:01
841077006473256960,23842,5645,7690760,140762,2017-03-13 00:02:39
840761248237133825,0,1866,7690760,140762,2017-03-12 03:07:56
840728873075638272,0,17199,7690760,140762,2017-03-12 00:59:17
840698636975636481,186,2,7690760,140762,2017-03-11 22:59:09
840696689258311684,12821,1042,7690760,140762,2017-03-11 22:51:24
840632337062862849,9358,1866,7690760,140762,2017-03-11 18:35:42
840370681858686976,17173,4842,7690760,140762,2017-03-11 01:15:58
840268004936019968,20117,6110,7690760,140762,2017-03-10 18:27:58
839990271299457024,14001,2445,7690760,140762,2017-03-10 00:04:21
839549326359670784,28744,8298,7690760,140762,2017-03-08 18:52:12
839290600511926273,0,152,7690760,140762,2017-03-08 01:44:07
839239871831150596,28424,6974,7690760,140762,2017-03-07 22:22:32
838952994649550848,20492,4238,7690760,140762,2017-03-07 03:22:35
838921590096166913,11664,2216,7690760,140762,2017-03-07 01:17:48
838916489579200512,0,36,7690760,140762,2017-03-07 00:57:32
838831947270979586,0,11794,7690760,140762,2017-03-06 19:21:35
838561493054533637,11415,1412,7690760,140762,2017-03-06 01:26:54
838476387338051585,23606,5137,7690760,140762,2017-03-05 19:48:43
838201503651401729,0,10766,7690760,140762,2017-03-05 01:36:26
838150277551247360,1754,354,7690760,140762,2017-03-04 22:12:52
838085839343206401,147,0,7690760,140762,2017-03-04 17:56:49
838083903487373313,18435,3371,7690760,140762,2017-03-04 17:49:08
837820167694528512,35771,8391,7690760,140762,2017-03-04 00:21:08
837482249356513284,4011,471,7690760,140762,2017-03-03 01:58:22
837471256429613056,13378,2449,7690760,140762,2017-03-03 01:14:41
837366284874571778,22121,5660,7690760,140762,2017-03-02 18:17:34
837110210464448512,16767,2554,7690760,140762,2017-03-02 01:20:01
836989968035819520,13316,2458,7690760,140762,2017-03-01 17:22:13
836753516572119041,20124,4934,7690760,140762,2017-03-01 01:42:39
836677758902222849,13201,2374,7690760,140762,2017-02-28 20:41:37
836648853927522308,0,584,7690760,140762,2017-02-28 18:46:45
836397794269200385,0,29582,7690760,140762,2017-02-28 02:09:08
836380477523124226,15430,3174,7690761,140762,2017-02-28 01:00:19
836260088725786625,22266,4593,7691331,140762,2017-02-27 17:01:56
836001077879255040,20001,4592,7690761,140762,2017-02-26 23:52:43
835685285446955009,0,8717,7690761,140762,2017-02-26 02:57:52
835574547218894849,18648,3878,7690761,140762,2017-02-25 19:37:50
835536468978302976,0,1824,7690761,140762,2017-02-25 17:06:32
835309094223372289,0,22521,7690761,140762,2017-02-25 02:03:02
835297930240217089,17205,3215,7690761,140762,2017-02-25 01:18:40
835264098648616962,8107,1824,7690762,140762,2017-02-24 23:04:14
835246439529840640,2190,78,7690762,140762,2017-02-24 21:54:03
835172783151792128,27392,6146,7690762,140762,2017-02-24 17:01:22
835152434251116546,23548,3235,7690762,140762,2017-02-24 15:40:31
834931633769889797,11353,1766,7690762,140762,2017-02-24 01:03:08
834786237630337024,22226,5888,7690762,140762,2017-02-23 15:25:23
834574053763584002,14344,2716,7690762,140762,2017-02-23 01:22:14
834477809192075265,0,11440,7690762,140762,2017-02-22 18:59:48
834458053273591808,10071,1798,7690762,140762,2017-02-22 17:41:18
834209720923721728,21616,5128,7690762,140762,2017-02-22 01:14:30
834167344700198914,16531,3900,7690762,140762,2017-02-21 22:26:07
834089966724603904,10539,2280,7690762,140762,2017-02-21 17:18:39
834086379323871233,13708,2380,7690762,140762,2017-02-21 17:04:24
833863086058651648,14066,2580,7690763,140762,2017-02-21 02:17:06
833826103416520705,18872,4004,7690763,140762,2017-02-20 23:50:09
833732339549220864,0,231,7690763,140762,2017-02-20 17:37:34
833722901757046785,21742,3447,7690763,140762,2017-02-20 17:00:04
833479644947025920,15597,2219,7690763,140762,2017-02-20 00:53:27
833124694597443584,21200,5195,7690763,140762,2017-02-19 01:23:00
832998151111966721,13954,2380,7690763,140762,2017-02-18 17:00:10
832769181346996225,0,40,7690763,140762,2017-02-18 01:50:19
832757312314028032,17675,3886,7690763,140762,2017-02-18 01:03:09
832682457690300417,12468,3153,7690763,140762,2017-02-17 20:05:43
832645525019123713,3067,558,7690763,140762,2017-02-17 17:38:57
832636094638288896,16640,2996,7690763,140762,2017-02-17 17:01:29
832397543355072512,12537,2389,7690763,140762,2017-02-17 01:13:34
832369877331693569,18036,3428,7690764,140762,2017-02-16 23:23:38
832273440279240704,11876,2508,7690764,140762,2017-02-16 17:00:25
832215909146226688,0,6657,7690764,140762,2017-02-16 13:11:49
832215726631055365,0,10090,7690763,140762,2017-02-16 13:11:05
832088576586297345,70,2,7690763,140762,2017-02-16 04:45:50
832040443403784192,0,10448,7690763,140762,2017-02-16 01:34:34
832032802820481025,18730,4983,7690763,140762,2017-02-16 01:04:13
831939777352105988,25208,6590,7690763,140762,2017-02-15 18:54:34
831926988323639298,360,35,7690763,140762,2017-02-15 18:03:45
831911600680497154,29082,7019,7690763,140762,2017-02-15 17:02:36
831670449226514432,10984,1948,7690763,140762,2017-02-15 01:04:21
831650051525054464,7552,2085,7690763,140762,2017-02-14 23:43:18
831552930092285952,9460,2467,7690763,140762,2017-02-14 17:17:22
831322785565769729,9688,1643,7690763,140762,2017-02-14 02:02:51
831315979191906304,6867,1199,7690763,140762,2017-02-14 01:35:49
831309418084069378,12340,2625,7690763,140762,2017-02-14 01:09:44
831262627380748289,12536,2205,7690763,140762,2017-02-13 22:03:49
830956169170665475,8377,1612,7690763,140762,2017-02-13 01:46:03
830583320585068544,70390,18117,7690763,140762,2017-02-12 01:04:29
830173239259324417,0,6143,7690763,140762,2017-02-10 21:54:58
830097400375152640,10340,3232,7690763,140762,2017-02-10 16:53:37
829878982036299777,0,5412,7690763,140762,2017-02-10 02:25:42
829861396166877184,12869,2105,7690763,140762,2017-02-10 01:15:49
829501995190984704,33431,11440,7690763,140762,2017-02-09 01:27:41
829449946868879360,11018,2189,7690763,140762,2017-02-08 22:00:52
829374341691346946,36444,10030,7690763,140762,2017-02-08 17:00:26
829141528400556032,25798,7992,7690763,140762,2017-02-08 01:35:19
829011960981237760,55822,17504,7690763,140762,2017-02-07 17:00:28
828801551087042563,0,3668,7690763,140762,2017-02-07 03:04:22
828770345708580865,26929,6329,7690762,140762,2017-02-07 01:00:22
828708714936930305,38576,12117,7690762,140762,2017-02-06 20:55:28
828650029636317184,10005,1455,7690762,140762,2017-02-06 17:02:17
828409743546925057,6630,1242,7690762,140762,2017-02-06 01:07:28
828408677031882754,8068,1386,7690762,140762,2017-02-06 01:03:14
828381636999917570,13302,2406,7690762,140762,2017-02-05 23:15:47
828376505180889089,7779,1147,7690762,140762,2017-02-05 22:55:23
828372645993398273,13222,3182,7690762,140762,2017-02-05 22:40:03
828361771580813312,2314,183,7690762,140762,2017-02-05 21:56:51
828046555563323392,12397,3089,7690762,140762,2017-02-05 01:04:17
828011680017821696,10921,2316,7691332,140762,2017-02-04 22:45:42
827933404142436356,21240,5640,7690762,140762,2017-02-04 17:34:40
827653905312006145,16244,3244,7690762,140762,2017-02-03 23:04:02
827600520311402496,7811,1024,7690762,140762,2017-02-03 19:31:54
827324948884643840,16739,3312,7690763,140762,2017-02-03 01:16:53
827199976799354881,11154,2423,7690763,140762,2017-02-02 17:00:17
826958653328592898,22777,5412,7690763,140762,2017-02-02 01:01:21
826848821049180160,38485,11041,7690763,140762,2017-02-01 17:44:55
826615380357632002,0,4275,7690763,140762,2017-02-01 02:17:19
826598799820865537,5393,272,7690763,140762,2017-02-01 01:11:25
826598365270007810,10637,2539,7690763,140762,2017-02-01 01:09:42
826476773533745153,19449,4536,7690763,140762,2017-01-31 17:06:32
826240494070030336,14025,2802,7690763,140762,2017-01-31 01:27:39
826204788643753985,5159,1008,7690763,140762,2017-01-30 23:05:46
826115272272650244,16539,3398,7690763,140762,2017-01-30 17:10:04
825876512159186944,11055,2024,7690763,140762,2017-01-30 01:21:19
825829644528148480,13458,2693,7690763,140762,2017-01-29 22:15:05
825535076884762624,55023,18602,7690763,140762,2017-01-29 02:44:34
825147591692263424,19350,4951,7690763,140762,2017-01-28 01:04:51
825120256414846976,0,1382,7690763,140762,2017-01-27 23:16:13
825026590719483904,6713,1382,7690763,140762,2017-01-27 17:04:02
824796380199809024,0,5952,7690763,140762,2017-01-27 01:49:15
824775126675836928,15842,3809,7690763,140762,2017-01-27 00:24:48
824663926340194305,10661,1883,7690763,140762,2017-01-26 17:02:56
824325613288833024,12467,11248,7690763,140762,2017-01-25 18:38:36
824297048279236611,15926,4196,7690763,140762,2017-01-25 16:45:05
824025158776213504,5047,640,7690763,140762,2017-01-24 22:44:42
823939628516474880,11257,2936,7690763,140762,2017-01-24 17:04:50
823719002937630720,0,12152,7690763,140762,2017-01-24 02:28:08
823699002998870016,13313,2618,7690763,140762,2017-01-24 01:08:40
823581115634085888,13800,2866,7690763,140762,2017-01-23 17:20:14
823333489516937216,737,27,7690763,140762,2017-01-23 00:56:15
823322678127919110,16662,4355,7690763,140762,2017-01-23 00:13:17
823269594223824897,0,10689,7690763,140762,2017-01-22 20:42:21
822975315408461824,18295,3729,7690763,140762,2017-01-22 01:12:59
822872901745569793,140131,47574,7690763,140762,2017-01-21 18:26:02
822859134160621569,14009,2482,7690763,140762,2017-01-21 17:31:20
822647212903690241,0,6955,7690763,140762,2017-01-21 03:29:14
822610361945911296,15650,3226,7690763,140762,2017-01-21 01:02:48
822489057087389700,19232,6955,7690763,140762,2017-01-20 17:00:46
822462944365645825,30146,15899,7690763,140762,2017-01-20 15:17:01
822244816520155136,37092,10689,7690763,140762,2017-01-20 00:50:15
822163064745328640,0,5218,7690763,140762,2017-01-19 19:25:24
821886076407029760,12024,2541,7690763,140762,2017-01-19 01:04:45
821813639212650496,0,3630,7690763,140762,2017-01-18 20:16:54
821765923262631936,8919,1809,7690763,140762,2017-01-18 17:07:18
821522889702862852,8504,1928,7690763,140762,2017-01-18 01:01:34
821421320206483457,0,6075,7690763,140762,2017-01-17 18:17:58
821407182352777218,12469,4717,7690764,140762,2017-01-17 17:21:47
821153421864615936,268,10,7690764,140762,2017-01-17 00:33:26
821149554670182400,9240,2190,7690764,140762,2017-01-17 00:18:04
821107785811234820,10163,2310,7690764,140762,2017-01-16 21:32:06
821044531881721856,13436,2490,7690764,140762,2017-01-16 17:20:45
820837357901512704,0,7287,7690764,140762,2017-01-16 03:37:31
820749716845686786,33454,10766,7690765,140762,2017-01-15 21:49:15
820690176645140481,12939,3497,7690765,140762,2017-01-15 17:52:40
820494788566847489,0,613,7690765,140762,2017-01-15 04:56:16
820446719150292993,0,2811,7690765,140762,2017-01-15 01:45:15
820314633777061888,3536,613,7690766,140762,2017-01-14 17:00:24
820078625395449857,21025,6841,7690766,140762,2017-01-14 01:22:35
820013781606658049,0,1285,7690766,140762,2017-01-13 21:04:55
819952236453363712,5646,1285,7690766,140762,2017-01-13 17:00:21
819924195358416896,13645,5261,7690766,140762,2017-01-13 15:08:56
819711362133872643,14280,3403,7690767,140762,2017-01-13 01:03:12
819588359383371776,10151,2141,7690767,140762,2017-01-12 16:54:26
819347104292290561,7659,1314,7690767,140762,2017-01-12 00:55:47
819238181065359361,2422,440,7690767,140762,2017-01-11 17:42:57
819227688460238848,24504,7287,7690767,140762,2017-01-11 17:01:16
819015337530290176,0,39971,7690767,140762,2017-01-11 02:57:27
819015331746349057,0,20598,7690768,140762,2017-01-11 02:57:26
819006400881917954,47961,20598,7690768,140762,2017-01-11 02:21:57
819004803107983360,92010,39971,7690768,140762,2017-01-11 02:15:36
818646164899774465,0,22715,7690768,140762,2017-01-10 02:30:30
818627210458333184,23562,8107,7690768,140762,2017-01-10 01:15:10
818614493328580609,10476,2812,7690768,140762,2017-01-10 00:24:38
818588835076603904,0,6684,7690768,140762,2017-01-09 22:42:41
818536468981415936,11585,2696,7690768,140762,2017-01-09 19:14:36
818307523543449600,0,8849,7690769,140762,2017-01-09 04:04:51
818259473185828864,11715,2488,7690769,140762,2017-01-09 00:53:55
818145370475810820,13050,2830,7690769,140762,2017-01-08 17:20:31
817908911860748288,5144,859,7690769,140762,2017-01-08 01:40:55
817827839487737858,55069,29582,7690769,140762,2017-01-07 20:18:46
817777686764523521,11371,2914,7690769,140762,2017-01-07 16:59:28
817536400337801217,12541,3303,7690769,140762,2017-01-07 01:00:41
817502432452313088,0,3697,7690769,140762,2017-01-06 22:45:43
817423860136083457,36330,16291,7690769,140762,2017-01-06 17:33:29
817415592588222464,5968,1048,7690769,140762,2017-01-06 17:00:38
817181837579653120,0,9264,7690769,140762,2017-01-06 01:31:47
817171292965273600,9273,2194,7690769,140762,2017-01-06 00:49:53
817120970343411712,12940,2855,7690769,140762,2017-01-05 21:29:55
817056546584727552,9114,1802,7690769,140762,2017-01-05 17:13:55
816829038950027264,0,5141,7690769,140762,2017-01-05 02:09:53
816816676327063552,10627,2217,7690769,140762,2017-01-05 01:20:46
816697700272001025,10424,2404,7690769,140762,2017-01-04 17:27:59
816450570814898180,32507,8849,7690769,140762,2017-01-04 01:05:59
816336735214911488,9144,2133,7690769,140762,2017-01-03 17:33:39
816091915477250048,9484,2354,7690769,140762,2017-01-03 01:20:49
816062466425819140,0,1134,7690769,140762,2017-01-02 23:23:48
816014286006976512,0,5795,7690769,140762,2017-01-02 20:12:21
815990720817401858,5319,1134,7690769,140762,2017-01-02 18:38:42
815966073409433600,23872,9264,7690769,140762,2017-01-02 17:00:46
815745968457060357,0,4508,7690769,140762,2017-01-02 02:26:09
815736392542261248,10466,2480,7690769,140762,2017-01-02 01:48:06
815639385530101762,8741,1792,7690769,140762,2017-01-01 19:22:38
815390420867969024,11020,4158,7690769,140762,2017-01-01 02:53:20
814986499976527872,8131,1410,7690769,140762,2016-12-31 00:08:17
814638523311648768,11997,2957,7690769,140762,2016-12-30 01:05:33
